Departure_Tm_Mnts,O_MSP,O_ATL,O_LAX,D_Sunday,D_Tuesday,D_Wednesady,D_Thursday,D_Friday,D_Saturday,O_Visibility,D_Visibility,Schd_Blk_Tm_Mnt_Ct,Domestic,International,D_June,D_July
0,1,0,0,0,1,0,0,0,0,10,10,228,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,99,1,0,0,1
0,0,0,1,0,0,0,1,0,0,10,10,88,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,143,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,76,1,0,0,1
0,1,0,0,0,0,0,0,1,0,10,10,51,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,98,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,108,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,113,1,0,1,0
0,0,0,1,0,1,0,0,0,0,10,10,116,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,67,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,165,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,233,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,1,85,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,100,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,248,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,255,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,90,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,55,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,67,1,0,1,0
0,1,0,0,1,0,0,0,0,0,10,10,66,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,77,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,127,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,72,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,93,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,67,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,69,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,128,1,0,0,1
0,0,0,1,0,1,0,0,0,0,10,10,300,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,183,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,84,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,116,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,173,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,9,84,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,118,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,79,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,72,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,70,1,0,1,0
0,0,0,1,0,0,0,1,0,0,10,7,264,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,86,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,263,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,119,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,105,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,87,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,188,1,0,0,1
0,1,0,0,0,1,0,0,0,0,10,10,154,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,233,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,127,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,73,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,71,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,51,1,0,0,1
0,1,0,0,0,0,0,0,1,0,10,10,199,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,1,88,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,113,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,93,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,108,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,115,1,0,0,1
0,1,0,0,0,1,0,0,0,0,10,10,73,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,92,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,825,0,1,0,1
0,1,0,0,0,0,1,0,0,0,10,10,90,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,117,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,67,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,279,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,144,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,109,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,272,1,0,1,0
0,0,0,1,0,0,0,1,0,0,10,10,70,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,3,117,1,0,0,1
0,1,0,0,1,0,0,0,0,0,10,10,63,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,98,1,0,0,1
0,0,0,1,0,0,1,0,0,0,10,10,75,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,99,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,67,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,107,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,87,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,131,1,0,0,1
0,1,0,0,0,1,0,0,0,0,10,10,97,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,93,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,9,144,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,4,109,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,86,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,105,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,219,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,111,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,172,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,105,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,1,192,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,163,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,141,1,0,0,1
0,1,0,0,1,0,0,0,0,0,10,10,227,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,92,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,99,1,0,0,1
0,0,0,1,0,0,0,1,0,0,10,10,290,1,0,1,0
0,0,0,1,0,0,0,1,0,0,10,10,86,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,143,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,76,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,305,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,2,51,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,123,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,108,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,108,1,0,0,1
0,1,0,0,0,0,0,0,1,0,10,10,67,1,0,0,1
0,1,0,0,1,0,0,0,0,0,10,10,67,1,0,0,1
0,1,0,0,1,0,0,0,0,0,10,10,67,1,0,0,1
0,0,0,1,0,0,0,0,1,0,10,10,298,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,248,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,90,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,55,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,67,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,77,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,127,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,68,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,53,1,0,1,0
0,1,0,0,1,0,0,0,0,0,10,10,125,1,0,0,1
0,0,0,1,1,0,0,0,0,0,10,10,300,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,300,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,67,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,116,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,148,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,175,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,176,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,155,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,87,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,86,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,79,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,70,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,105,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,67,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,123,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,267,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,123,1,0,0,1
0,0,0,1,0,0,0,0,0,1,10,10,207,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,87,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,154,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,233,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,255,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,73,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,199,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,88,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,93,1,0,1,0
0,0,0,1,0,0,0,1,0,0,10,7,258,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,73,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,139,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,106,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,72,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,90,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,117,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,68,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,94,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,147,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,109,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,134,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,3,117,1,0,0,1
0,1,0,0,1,0,0,0,0,0,10,10,63,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,89,1,0,1,0
0,0,0,1,0,0,1,0,0,0,10,10,75,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,99,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,81,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,109,1,0,0,1
0,1,0,0,0,1,0,0,0,0,10,10,107,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,66,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,87,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,131,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,227,1,0,0,1
0,1,0,0,0,1,0,0,0,0,10,10,97,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,93,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,58,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,63,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,108,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,75,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,7,140,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,138,1,0,0,1
0,0,0,1,0,1,0,0,0,0,10,10,217,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,115,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,112,1,0,0,1
0,1,0,0,1,0,0,0,0,0,10,10,103,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,98,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,97,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,165,1,0,0,1
0,1,0,0,0,0,0,0,1,0,10,10,219,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,59,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,192,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,73,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,141,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,228,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,92,1,0,0,1
0,0,0,1,0,0,0,1,0,0,10,10,86,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,143,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,305,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,2,51,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,101,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,108,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,110,1,0,0,1
0,1,0,0,0,0,0,0,1,0,10,10,67,1,0,0,1
0,1,0,0,1,0,0,0,0,0,10,10,67,1,0,0,1
0,1,0,0,1,0,0,0,0,0,10,10,67,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,185,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,109,1,0,1,0
0,0,0,1,0,0,0,1,0,0,10,10,298,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,74,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,57,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,311,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,109,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,77,1,0,0,1
0,1,0,0,1,0,0,0,0,0,10,10,126,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,78,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,70,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,64,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,53,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,300,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,167,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,223,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,175,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,176,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,174,1,0,0,1
0,0,0,1,1,0,0,0,0,0,10,10,89,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,72,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,73,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,117,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,67,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,90,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,9,87,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,186,1,0,1,0
0,1,0,0,1,0,0,0,0,0,10,10,232,1,0,0,1
0,1,0,0,0,1,0,0,0,0,10,10,146,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,199,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,131,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,73,1,0,0,1
0,1,0,0,0,0,0,0,1,0,10,10,91,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,144,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,96,1,0,1,0
0,0,0,1,1,0,0,0,0,0,10,10,257,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,75,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,77,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,73,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,136,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,72,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,98,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,96,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,94,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,83,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,86,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,71,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,63,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,73,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,152,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,77,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,109,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,103,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,66,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,91,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,87,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,93,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,58,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,67,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,108,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,75,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,7,146,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,53,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,115,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,64,1,0,1,0
0,0,0,1,0,0,1,0,0,0,10,10,210,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,115,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,104,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,98,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,140,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,9,192,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,142,1,0,0,1
0,0,0,1,0,0,0,1,0,0,10,10,88,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,143,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,295,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,51,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,101,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,110,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,110,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,89,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,109,1,0,1,0
0,0,0,1,0,1,0,0,0,0,10,10,298,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,74,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,311,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,84,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,109,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,77,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,150,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,127,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,70,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,53,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,70,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,167,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,175,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,168,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,83,1,0,1,0
0,0,0,1,1,0,0,0,0,0,10,10,89,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,68,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,89,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,73,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,113,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,97,1,0,0,1
0,1,0,0,0,0,0,0,1,0,10,9,87,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,100,1,0,0,1
0,1,0,0,0,0,0,0,1,0,10,10,233,1,0,0,1
0,1,0,0,0,0,0,1,0,0,10,10,146,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,7,70,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,109,1,0,0,1
0,1,0,0,0,0,0,0,1,0,10,10,91,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,96,1,0,1,0
0,0,0,1,0,0,1,0,0,0,10,9,274,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,75,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,115,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,73,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,136,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,72,1,0,0,1
0,0,1,0,0,1,0,0,0,0,10,10,92,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,98,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,83,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,86,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,71,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,63,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,82,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,98,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,77,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,107,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,91,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,106,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,60,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,75,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,140,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,91,1,0,1,0
0,0,0,1,0,1,0,0,0,0,10,10,210,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,115,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,104,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,105,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,122,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,165,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,122,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,299,1,0,0,1
0,0,0,1,0,0,0,1,0,0,10,10,93,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,104,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,51,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,197,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,104,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,110,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,76,1,0,1,0
0,0,1,0,1,0,0,0,0,0,10,10,145,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,79,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,80,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,244,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,78,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,311,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,87,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,58,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,77,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,9,126,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,136,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,70,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,470,0,1,1,0
0,0,1,0,0,0,0,0,1,0,10,10,64,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,158,1,0,1,0
0,0,0,1,0,0,1,0,0,0,10,10,95,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,53,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,70,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,80,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,167,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,101,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,168,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,83,1,0,1,0
0,0,0,1,0,0,0,1,0,0,10,10,148,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,93,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,98,1,0,1,0
0,1,0,0,0,1,0,0,0,0,10,10,137,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,85,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,65,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,109,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,61,1,0,0,1
0,0,0,1,0,0,0,0,0,1,10,10,274,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,75,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,115,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,73,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,119,1,0,0,1
0,0,1,0,0,0,0,0,0,1,10,10,72,1,0,0,1
0,1,0,0,0,0,1,0,0,0,10,10,201,1,0,1,0
0,0,1,0,0,0,1,0,0,0,9,10,95,1,0,1,0
0,1,0,0,0,0,1,0,0,0,10,10,127,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,97,1,0,0,1
0,1,0,0,0,1,0,0,0,0,10,10,201,1,0,1,0
0,1,0,0,1,0,0,0,0,0,10,10,71,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,63,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,164,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,81,1,0,1,0
0,1,0,0,0,0,0,0,0,1,10,10,107,1,0,0,1
0,0,1,0,0,0,0,0,1,0,10,10,94,1,0,0,1
0,0,1,0,0,0,1,0,0,0,9,10,60,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,75,1,0,1,0
0,0,1,0,0,1,0,0,0,0,10,10,70,1,0,1,0
0,0,1,0,0,0,0,0,0,1,10,10,91,1,0,0,1
0,0,0,1,0,0,0,0,1,0,10,10,217,1,0,0,1
0,0,1,0,0,0,0,1,0,0,7,10,115,1,0,1,0
0,1,0,0,0,0,0,1,0,0,10,10,104,1,0,1,0
0,0,1,0,0,0,0,1,0,0,7,10,105,1,0,1,0
0,0,1,0,0,0,0,0,1,0,10,10,123,1,0,0,1
0,1,0,0,0,0,0,0,0,1,10,10,165,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,236,1,0,0,1
0,0,1,0,1,0,0,0,0,0,10,10,231,1,0,0,1
0,0,0,1,0,1,0,0,0,0,10,10,87,1,0,1,0
0,1,0,0,0,0,0,0,1,0,10,10,56,1,0,0,1
0,0,0,1,0,0,0,1,0,0,10,10,93,1,0,1,0
0,0,0,1,0,0,0,0,0,1,10,10,74,1,0,0,1
